,didomiVendorsConsent,page.section,page.subSection,page.name,page.language,page.category,page.subCategory,page.subSubCategory,page.template,page.position,user.status,response.statusCode,response.loadBalancer,ad.id,ad.operation,ad.typology,ad.address.municipalityId,ad.address.provinceId,ad.address.locationId,ad.address.locationLevel,ad.builtType,ad.energyCertification.type,ad.energyCertification.suffix,ad.price,ad.characteristics.roomNumber,ad.characteristics.bathNumber,ad.characteristics.hasLift,ad.characteristics.hasParking,ad.characteristics.hasGarden,ad.characteristics.hasSwimmingPool,ad.characteristics.hasTerrace,ad.characteristics.constructedArea,ad.condition.isNewDevelopment,ad.condition.isNeedsRenovating,ad.condition.isGoodCondition,ad.media.photoNumber,ad.media.videoNumber,ad.media.hasFloorPlan,ad.media.has3Dtour,ad.media.hasHomeStaging,ad.owner.type,ad.owner.commercialId,ad.owner.commercialName,ad.owner.contactPreference,ad.owner.chatIsActive,ad.origin,ad.isRecommended,ad.isSuitableForRecommended,ad.numberRecommended,ad.originTypeRecommended,ad.typeRecommended,ad.isAuction,ad.recommendationId,ad.vtRecommendationAdId,ad.vtRecommendationId,ad.isFavourite,search.operation,search.typology,search.geo.type,search.geo.locationId,search.geo.locationLevel,search.orderBy,correlation.id,correlation.session,event.id,event.type,event.name,event.action,event.role,event.user_role,event.channel,event.origin,event.outcome,event.hash,event.markup.xtPage,event.markup.name,event.markup.category,event.markup.subCategory,event.markup.subSubCategory,event.productType,event.agencyNames,event.transactionId,post.id,post.time,latitude,longitude,distrito,barrio,planta,garaje,garaje_coste,int_ext,elevator,price_per_sqm
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100377822,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-003,8,3,unknown,,570000.0,4.0,3.0,1,1,,,,149.0,0,0,1,33,0,1,0,0,2,,tempopisos,1,1,4,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-003,8,relevance-desc,bbe5d0ca-a5b6-4905-b206-955a9bc5e48d,948b4ba8-7720-4b1b-b113-eb4da5fc83f6,,,,,,,,,,,,,,,,,[],,410d1923-a561-433b-a1c9-fa9fd3a8e205,1676483925237,40.4074838,-3.6650359,Retiro,Estrella,2,Garaje incluido,0.0,exterior,yes,3825.503355704698
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100378033,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-002,8,3,inProcess,,630000.0,3.0,2.0,1,1,,,,125.0,0,0,1,41,0,1,1,0,2,,cuadrado-burgos,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-002,8,relevance-desc,3d99ccff-d50a-4e7c-8390-1c8e288dac68,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,0fc52471-cc57-4f94-b6e3-ba3e0a471c02,1676303711240,40.4071703,-3.7074759,Arganzuela,Acacias,1,Garaje incluido,0.0,exterior,yes,5040.0
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100380597,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-007,8,3,inProcess,,160000.0,2.0,1.0,0,,,,1,53.0,0,0,1,4,0,0,0,0,2,,housebox,1,1,4,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-007,8,relevance-desc,a0ca29c1-ef6d-4a12-a621-86add9199194,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,edd9b4e1-9ca2-4414-b3e0-473d384758b5,1676322527458,40.3816039,-3.708409,Usera,Pradolongo,3,None,0.0,exterior,unknown,3018.867924528302
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100380723,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-007,8,3,inProcess,,165000.0,2.0,1.0,0,,,,,61.0,0,0,1,4,0,0,0,0,2,,housebox,1,1,4,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-007,8,relevance-desc,feec9a7f-5f05-48e0-8ef3-50c8b158867d,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,6ae17fa8-7afd-42a4-ad36-b9a95f71d9a3,1676322520378,40.3850819,-3.7069248,Usera,Pradolongo,1,None,0.0,exterior,unknown,2704.9180327868853
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100381008,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-004,8,3,b,spainDefault,410000.0,1.0,1.0,1,0,0,0,0,48.0,0,0,1,17,0,1,0,0,1,,,1,1,110,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-004,8,relevance-desc,c6627a63-8cde-4ba5-951f-fdd8e37b6e2f,948b4ba8-7720-4b1b-b113-eb4da5fc83f6,,,,,,,,,,,,,,,,,[],,a2496695-949c-4f25-ad09-f9789ec38f76,1676481637925,40.4208288,-3.6762927,Retiro,Ibiza,4,None,0.0,interior,yes,8541.666666666666
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100381119,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-004,8,3,inProcess,,1095000.0,2.0,2.0,1,,,,1,100.0,0,0,1,14,0,0,0,0,2,,fernando-elias,1,1,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-004,8,relevance-desc,2d49029d-d4e0-45e0-afe4-fc9b06a9fba4,948b4ba8-7720-4b1b-b113-eb4da5fc83f6,,,,,,,,,,,,,,,,,[],,4750a695-49a8-4247-b443-92a30da14f6a,1676481697024,40.4211152,-3.675165,Retiro,Ibiza,6,None,0.0,exterior,yes,10950.0
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100381130,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-006,8,3,d,,360000.0,1.0,1.0,1,1,,,,65.0,0,0,1,6,0,0,0,0,2,,altorasesores,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-006,8,relevance-desc,7e53a04e-ae0c-4665-8859-5803b0135474,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,7c503fdf-e029-4378-a2c7-a4c0c8ac4c90,1676317138958,40.4018086,-3.7007728,Arganzuela,Palos de Moguer,2,Garaje incluido,0.0,exterior,yes,5538.461538461538
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100381291,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-001,8,3,g,,178000.0,2.0,1.0,1,,,,,45.0,0,0,1,16,0,0,0,0,2,,redpiso,1,0,12,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-001,8,relevance-desc,46962473-5a02-463d-96d6-cb58af2e2ace,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,7855feba-53f2-491c-9321-df9240277725,1676397844367,40.4031898,-3.6780662,Retiro,Pacífico,1,None,0.0,interior,yes,3955.5555555555557
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100381312,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-005,8,3,g,,360000.0,3.0,2.0,1,,,,,112.0,0,0,1,28,1,0,1,0,2,,lacasaagencyvistabonita,1,1,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-005,8,relevance-desc,4b3359f0-efa2-420a-9bfa-5619fbd425f7,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,3fc7f190-3ae1-4a2a-ae15-c2e062439fc8,1676302023202,40.4004391,-3.6946482,Arganzuela,Delicias,1,None,0.0,exterior,yes,3214.285714285714
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100381367,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-002,8,2,unknown,,350000.0,2.0,1.0,1,0,0,0,1,95.0,0,1,0,20,2,0,0,0,1,,,1,1,1,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-002,8,relevance-desc,af77179b-e093-4ec6-8a3e-346d93f095a7,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,db4e48a9-09f5-4d51-bb01-3cbfd563f72b,1676399187837,40.3997274,-3.6723126,Retiro,Adelfas,2,None,0.0,exterior,yes,3684.2105263157896
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100382034,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-005,8,3,g,,360000.0,3.0,2.0,1,,,,,102.0,0,0,1,66,1,0,0,0,2,,la-casa-agency-delicias,1,1,12,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-005,8,relevance-desc,c5fad64a-a46a-4cdd-9f09-6a00eba22b9c,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,603f2e2f-9353-4232-9e09-5719d0b479c9,1676301746085,40.3975606,-3.6938396,Arganzuela,Delicias,1,None,0.0,exterior,yes,3529.4117647058824
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100383010,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-003,8,2,inProcess,,380000.0,2.0,2.0,1,0,0,0,1,72.0,0,1,0,18,0,0,0,0,1,,,3,0,1,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-003,8,relevance-desc,14fc4343-626e-4d15-be6c-137b210e43be,948b4ba8-7720-4b1b-b113-eb4da5fc83f6,,,,,,,,,,,,,,,,,[],,908404b6-377a-406a-b00a-b93c392b0e25,1676484038140,40.4093954,-3.6697319,Retiro,Estrella,9,None,0.0,exterior,yes,5277.777777777777
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100385637,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-001,8,3,b,spainDefault,680000.0,2.0,1.0,1,1,1,1,1,110.0,0,0,1,20,0,1,0,0,1,,,1,1,1,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-001,8,relevance-desc,faf0948b-b9d9-46c7-815f-8bf90ff35736,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,918480dd-d555-4fd9-80bc-c3e8f260dc52,1676317365503,40.4055034,-3.7189257,Arganzuela,Imperial,6,Garaje incluido,0.0,exterior,yes,6181.818181818182
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100386497,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-002,8,3,e,,440000.0,3.0,2.0,1,1,,,1,123.0,0,0,1,35,0,1,0,0,2,,inmobiliaria-gran-habitat,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-002,8,relevance-desc,c8627b44-a706-4864-b180-afbd05e03a07,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,4402e470-23ff-445b-b029-10ded68a80a5,1676399070038,40.403281,-3.670032,Retiro,Adelfas,1,Garaje incluido,0.0,exterior,yes,3577.2357723577234
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100387115,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-002,8,3,e,spainDefault,690000.0,4.0,2.0,1,1,1,1,0,123.0,0,0,1,22,0,0,0,0,1,,,1,1,1,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-002,8,relevance-desc,04a55242-f8c9-4166-a789-b4074eb5023e,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,6d7406db-237b-4536-b496-f9dcb16d9e86,1676318068562,40.3982495,-3.7046827,Arganzuela,Acacias,1,Garaje incluido,0.0,exterior,yes,5609.756097560976
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100387751,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-004,8,3,c,,110624.0,3.0,1.0,0,,,,,67.0,0,0,1,20,0,0,0,0,2,,auctree,1,0,12,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-004,8,relevance-desc,117d2677-7c74-49d6-a777-47808e2fedd4,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,350b4f13-bb74-4f75-8671-db75c9807e30,1676320211975,40.3822817,-3.699743,Usera,Almendrales,0,None,0.0,exterior,unknown,1651.1044776119404
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100387793,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-004,8,2,inProcess,,600000.0,3.0,1.0,1,1,,,,114.0,0,1,0,18,0,0,0,0,2,,alo-homes,1,1,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-004,8,relevance-desc,3fb9e70b-5423-44cd-8894-5ac124af4715,948b4ba8-7720-4b1b-b113-eb4da5fc83f6,,,,,,,,,,,,,,,,,[],,36708457-00e5-4ce3-8f49-129d34026a00,1676480930770,40.4170581,-3.6770778,Retiro,Ibiza,4,Garaje incluido,0.0,exterior,yes,5263.1578947368425
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100387803,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-004,8,3,e,spainDefault,147500.0,2.0,1.0,1,,,,,68.0,0,0,1,19,0,1,0,0,2,,p29003388,1,1,4,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-004,8,relevance-desc,0802e5e5-5060-418e-9415-302169e7b4c6,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,0f29709e-dbf3-4843-a70d-dbede0d711ae,1676320341236,40.3854425,-3.7012885,Usera,Almendrales,2,None,0.0,exterior,yes,2169.1176470588234
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100388328,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-005,8,3,e,,365000.0,3.0,1.0,1,,,,,95.0,0,0,1,21,0,1,0,0,2,,redpiso,1,0,12,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-005,8,relevance-desc,afdc9a13-852d-4b53-a097-54c500df64f1,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,ece286c7-495e-4264-8e2a-a5a0c8eb6ddc,1676300864334,40.3965766,-3.6949798,Arganzuela,Delicias,3,None,0.0,exterior,yes,3842.1052631578946
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100388663,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-003,8,2,inProcess,,340000.0,3.0,1.0,0,,,,1,82.0,0,1,0,21,0,0,0,0,2,,inmo-velez-cabello,1,1,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-003,8,relevance-desc,8c61f86c-f92f-4a5d-80a5-e5154b36ee33,948b4ba8-7720-4b1b-b113-eb4da5fc83f6,,,,,,,,,,,,,,,,,[],,f4f32645-886e-455f-b575-f12ae595f44e,1676483824864,40.4090302,-3.6664197,Retiro,Estrella,4,None,0.0,exterior,no,4146.341463414634
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100388826,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-003,8,3,e,,440000.0,3.0,2.0,1,1,1,,1,105.0,0,0,1,32,0,1,0,0,2,,rehabitar,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-003,8,relevance-desc,1a512739-976f-41d2-83e4-9c1eb0b18d76,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,8fdf455b-4c0e-4add-be12-8d2da106471d,1676304231047,40.3986499,-3.7026704,Arganzuela,Chopera,11,optional,4700.0,exterior,yes,4190.476190476191
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100389479,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-001,8,3,unknown,,549000.0,3.0,2.0,1,0,0,0,1,92.0,0,0,1,24,0,1,1,0,2,,casavo,1,0,12,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-001,8,relevance-desc,4052e5be-1c58-4d0e-afc3-36182a8a345f,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,05be1f75-665a-423d-831f-fee372217959,1676398123890,40.4066546,-3.6782296,Retiro,Pacífico,5,None,0.0,exterior,yes,5967.391304347826
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100389880,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-003,8,2,inProcess,,250000.0,3.0,1.0,1,1,,,,60.0,0,1,0,15,0,0,0,0,2,,aura-inmobiliaria,1,1,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-003,8,relevance-desc,f0e5038d-29cf-4bcb-b253-2bf31f26072f,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,189a6a7d-cb71-400d-a73f-48607d0a3ef1,1676318229951,40.3925743,-3.6982442,Arganzuela,Chopera,3,Garaje incluido,0.0,exterior,yes,4166.666666666667
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100390704,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-001,8,2,c,,360000.0,3.0,1.0,1,,,,,90.0,0,1,0,14,0,1,0,0,2,,irma-perez,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-001,8,relevance-desc,b07d597b-a5e2-4f0e-96a0-78d3445752e2,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,07058fd7-39fd-4aea-9f40-714c28f3e100,1676398296384,40.4054694,-3.675428,Retiro,Pacífico,1,None,0.0,exterior,yes,4000.0
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100391496,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-003,8,3,inProcess,,715000.0,5.0,3.0,1,1,0,0,0,176.0,0,0,1,33,0,1,0,0,2,,remax-fidelity,1,1,12,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-003,8,relevance-desc,8bcd4980-fd59-4b9d-bd1c-92f0abf0864d,948b4ba8-7720-4b1b-b113-eb4da5fc83f6,,,,,,,,,,,,,,,,,[],,26ae0646-c8dd-4a59-b80f-1a63cbff38f0,1676483694662,40.4174091,-3.6625089,Retiro,Estrella,6,Garaje incluido,0.0,exterior,yes,4062.5
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100391536,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-004,8,2,unknown,,127320.0,3.0,1.0,0,,,,1,71.0,0,1,0,14,0,0,0,0,2,,royal-house-inmobiliaria,1,1,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-004,8,relevance-desc,988e919c-2a19-4b41-81a1-001874ffc997,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,d853236b-2a7b-4800-ac33-311d80308969,1676320104072,40.3810693,-3.6982013,Usera,Almendrales,3,None,0.0,exterior,no,1793.2394366197184
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100392023,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-005,8,3,e,,449000.0,3.0,2.0,1,0,0,0,0,110.0,0,0,1,21,0,1,1,0,2,,inmobiliariasencuentroarganzuela,1,0,12,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-005,8,relevance-desc,93c73cdc-5da9-4072-88cc-d28360610682,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,b391f5cd-a9e8-49b1-841b-42c9df8d1bfa,1676303957126,40.3966288,-3.6890976,Arganzuela,Delicias,5,None,0.0,exterior,yes,4081.818181818182
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100392069,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-005,8,3,e,spainDefault,825000.0,2.0,2.0,1,0,0,0,1,84.0,0,0,1,12,0,0,0,0,1,,,1,1,1,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-005,8,relevance-desc,b50a9626-e896-4f17-967a-82e467bdd500,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,81d0e55c-99c8-48fa-97db-3cadf38c6e16,1676400431106,40.4141254,-3.6902562,Retiro,Jerónimos,2,None,0.0,exterior,yes,9821.42857142857
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100392472,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-001,8,3,f,spainDefault,315000.0,2.0,1.0,1,0,0,0,0,62.0,0,0,1,10,0,0,0,0,1,,,1,1,1,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-001,8,relevance-desc,7c3cfb9d-fdc8-4af6-869d-c8e94c5d9515,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,728732c1-12e1-4772-a224-812c43c66786,1676398730773,40.4066365,-3.6831973,Retiro,Pacífico,1,None,0.0,exterior,yes,5080.645161290323
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100392787,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-005,8,3,inProcess,,269000.0,1.0,1.0,0,,,,,67.0,0,0,1,16,0,1,0,0,2,,estudios-4-aguas,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-005,8,relevance-desc,29433cc7-5187-471f-84cc-12b2bb289eef,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,7c8f0ce5-bbe5-46a7-9f60-02242f2f0f6f,1676304559131,40.394782,-3.684182,Arganzuela,Delicias,0,None,0.0,both,unknown,4014.9253731343283
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100393025,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-005,8,3,g,,360000.0,3.0,2.0,1,,,,1,102.0,0,0,1,58,1,1,0,0,2,,p00014225,1,1,12,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-005,8,relevance-desc,351506a4-b655-4896-956d-2a7412cebb76,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,0d5a3962-95bc-4290-ab36-d5ce987d6d9a,1676300986618,40.3982741,-3.6936127,Arganzuela,Delicias,1,None,0.0,exterior,yes,3529.4117647058824
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100394978,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-005,8,3,a,,450000.0,2.0,1.0,1,1,1,0,0,80.0,0,0,1,20,1,0,0,0,1,,,1,0,111,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-005,8,relevance-desc,e8dfc78c-2bb3-4354-a4bc-51b6ba4f5647,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,bdefdea2-0efe-4cac-96fe-341485e4b3ad,1676318135542,40.3983318,-3.6868676,Arganzuela,Delicias,5,Garaje incluido,0.0,exterior,yes,5625.0
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100395383,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-005,8,3,inProcess,,168000.0,2.0,1.0,1,,,,,54.0,0,0,1,24,0,0,0,0,2,,negohome,1,1,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-005,8,relevance-desc,ce616fe1-6935-4fe2-b1f8-2cc17fd86bbf,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,98ddd070-1da1-47b0-94a9-780e24802f7d,1676319114976,40.3902065,-3.7010133,Usera,Moscardó,3,None,0.0,exterior,yes,3111.1111111111113
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100395459,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-005,8,3,g,,360000.0,3.0,2.0,1,,,,,102.0,0,0,1,68,1,1,0,0,2,,lacasaagencyembajadores,1,1,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-005,8,relevance-desc,475c9926-654a-43d3-890b-5d5fa35f8d3b,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,672a9374-e4a6-4cde-9e4f-6c9f8048e207,1676301346117,40.3975926,-3.6960816,Arganzuela,Delicias,1,None,0.0,exterior,yes,3529.4117647058824
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100395816,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-005,8,3,inProcess,,549000.0,3.0,2.0,1,,,,,111.0,0,0,1,24,0,0,0,0,2,,miraben-coarvi,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-005,8,relevance-desc,283399d2-8378-4cbc-9ecd-915abfdba1c2,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,29cd73c7-649b-4b32-be12-066411f5943b,1676305283462,40.3993637,-3.6994895,Arganzuela,Delicias,2,None,0.0,exterior,yes,4945.945945945946
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100397169,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-004,8,3,e,,225000.0,2.0,2.0,1,,,,,80.0,0,0,1,17,2,0,0,0,2,,inmobg,1,1,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-004,8,relevance-desc,9391b5f3-dce6-4d1b-9ef9-3330aedc6fc3,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,30b4f183-9935-4b6d-9313-e375cd4bbff6,1676320536687,40.3824661,-3.7026356,Usera,Almendrales,0,None,0.0,exterior,unknown,2812.5
